country,country_code,year,population,gdp,internet_users,region ,GDP_per_capita
Bangladesh,BGD,1960,51828660,4274894083.33333,0,South Asia,82.48127741
Bangladesh,BGD,1961,53310348,4817580375,0,South Asia,90.36857863
Bangladesh,BGD,1962,54881146,5081413541.66667,0,South Asia,92.58942118
Bangladesh,BGD,1963,56504402,5319458562.5,0,South Asia,94.1423743
Bangladesh,BGD,1964,58178374,5386054833.33333,0,South Asia,92.57829779
Bangladesh,BGD,1965,59902519,5906636791.66667,0,South Asia,98.60414704
Bangladesh,BGD,1966,61669806,6439687854.16667,0,South Asia,104.4220547
Bangladesh,BGD,1967,63510929,7253575687.5,0,South Asia,114.2098817
Bangladesh,BGD,1968,65408276,7483685770.83333,0,South Asia,114.4149675
Bangladesh,BGD,1969,67294133,8471006437.5,0,South Asia,125.8803117
Bangladesh,BGD,1970,69058894,8992722166.66667,0,South Asia,130.2181608
Bangladesh,BGD,1971,70276758,8751843187.5,0,South Asia,124.5339631
Bangladesh,BGD,1972,71641519,6288245866.66667,0,South Asia,87.77376519
Bangladesh,BGD,1973,73722294,8086725729.3407,0,South Asia,109.6917268
Bangladesh,BGD,1974,75839348,12512460519.7088,0,South Asia,164.9863936
Bangladesh,BGD,1975,77854351,19448348073.4565,0,South Asia,249.804254
Bangladesh,BGD,1976,79855318,10117113333.3333,0,South Asia,126.6930442
Bangladesh,BGD,1977,81867264,9651149301.8746,0,South Asia,117.8877714
Bangladesh,BGD,1978,83889655,13281767142.8571,0,South Asia,158.3242552
Bangladesh,BGD,1979,85935072,15565480321.9448,0,South Asia,181.1307067
Bangladesh,BGD,1980,88016432,18138049095.6072,0,South Asia,206.0757143
Bangladesh,BGD,1981,90303105,20249694002.448,0,South Asia,224.2413924
Bangladesh,BGD,1982,92814507,18525399201.5968,0,South Asia,199.5959446
Bangladesh,BGD,1983,95335155,17609048821.5488,0,South Asia,184.7067729
Bangladesh,BGD,1984,97814966,18920840000,0,South Asia,193.435021
Bangladesh,BGD,1985,100253825,22278423076.9231,0,South Asia,222.2201804
Bangladesh,BGD,1986,102635572,21774033333.3333,0,South Asia,212.1489939
Bangladesh,BGD,1987,104959291,24298032258.0645,0,South Asia,231.4995845
Bangladesh,BGD,1988,107216008,26579005558.3652,0,South Asia,247.901466
Bangladesh,BGD,1989,109433799,28781715188.8919,0,South Asia,263.0057208
Bangladesh,BGD,1990,111633717,31598340778.2164,0,South Asia,283.0537371
Bangladesh,BGD,1991,113787109,30957483949.5798,0,South Asia,272.0649485
Bangladesh,BGD,1992,115952192,31708874594.1645,0,South Asia,273.4650725
Bangladesh,BGD,1993,118132360,33166519417.9894,0,South Asia,280.7572745
Bangladesh,BGD,1994,120343179,33768660882.793,0,South Asia,280.6030318
Bangladesh,BGD,1995,122600370,37939748768.6567,0.129807973947512,South Asia,309.4586808
Bangladesh,BGD,1996,124862179,46438484107.5795,3.099999905,South Asia,371.9179377
Bangladesh,BGD,1997,127198069,48244309133.4895,0.000751,South Asia,379.2849177
Bangladesh,BGD,1998,129622332,49984559471.3656,0.00368,South Asia,385.6168818
Bangladesh,BGD,1999,132108065,51270569883.5275,0.0362,South Asia,388.0956843
Bangladesh,BGD,2000,134544304,53369787318.6245,0.0710394230507683,South Asia,396.6707302
Bangladesh,BGD,2001,136805810,53991289844.3291,0.129807973947512,South Asia,394.65641
Bangladesh,BGD,2002,138933658,54724081490.5102,0.13992028850905,South Asia,393.8864223
Bangladesh,BGD,2003,140970351,60158929188.2556,0.163877665498048,South Asia,426.7488075
Bangladesh,BGD,2004,142902856,65108544250.0425,0.199036333744363,South Asia,455.6140169
Bangladesh,BGD,2005,144715786,69476001239.419,0.241600007,South Asia,480.0858508
Bangladesh,BGD,2006,146405973,71795736172.1561,1,South Asia,490.3880265
Bangladesh,BGD,2007,147989278,79611644974.5571,1.799999952,South Asia,537.9554928
Bangladesh,BGD,2008,149474264,91636997370.9772,2.5,South Asia,613.062041
Bangladesh,BGD,2009,150873714,102475158190.998,3.099999905,South Asia,679.2114774
Bangladesh,BGD,2010,152201981,115275540051.262,3.700000048,South Asia,757.3852804
Bangladesh,BGD,2011,153591076,128607482310.357,4.5,South Asia,837.3369447
Bangladesh,BGD,2012,155070101,133310747603.483,5,South Asia,859.6805364
Bangladesh,BGD,2013,156532141,149998957434.186,6.63,South Asia,958.2629898
Bangladesh,BGD,2014,157964929,172886611653.786,9.052900314,South Asia,1094.461997
Bangladesh,BGD,2015,159383179,195146608978.131,12.36880016,South Asia,1224.386477
Bangladesh,BGD,2016,160811932,265224515675.034,16.89909935,South Asia,1649.283809
Bangladesh,BGD,2017,162186147,293732446624.596,21.5,South Asia,1811.082217
Bangladesh,BGD,2018,163523103,321362752441.78,25.56509972,South Asia,1965.243727
Bangladesh,BGD,2019,164913055,351231654603.692,30.38310051,South Asia,2129.79897
Bangladesh,BGD,2020,166298024,373979442362.193,36.10910034,South Asia,2248.850788
Bangladesh,BGD,2021,167658854,416271647911.014,38.91744466,South Asia,2482.849178
Bangladesh,BGD,2022,169384897,460131689083.083,41.61650085,South Asia,2716.485928
Bangladesh,BGD,2023,171466990,437415333018.291,44.50274195,South Asia,2551.017738
Bangladesh,BGD,2024,173562364,450119432068.852,53.42171316,South Asia,2593.416117
Brazil,BRA,1960,72388126,17030465539.3906,0.0129,South America,235.2660095
Brazil,BRA,1961,74605447,17275940449.3837,0,South America,231.5640633
Brazil,BRA,1962,76865323,19231747851.5332,0,South America,250.2005729
Brazil,BRA,1963,79164235,23287712878.2002,0,South America,294.1696194
Brazil,BRA,1964,81488595,20963733694.9749,0,South America,257.2597269
Brazil,BRA,1965,83817583,22465522884.0988,0,South America,268.0287606
Brazil,BRA,1966,86139359,28283323733.1114,0,South America,328.3437915
Brazil,BRA,1967,88446124,31086389194.961,0,South America,351.4726004
Brazil,BRA,1968,90741240,33930457425.2613,0,South America,373.9254326
Brazil,BRA,1969,93045777,37171640818.5863,0,South America,399.4984191
Brazil,BRA,1970,95375651,42327664793.6934,0,South America,443.799485
Brazil,BRA,1971,97739273,48869830901.7878,0,South America,500.001989
Brazil,BRA,1972,100146797,58434858374.8696,0,South America,583.4920349
Brazil,BRA,1973,102600976,83592275862.9982,0,South America,814.7317806
Brazil,BRA,1974,105089675,109794519727.538,0,South America,1044.769809
Brazil,BRA,1975,107619565,129203555238.827,0.00329,South America,1200.558237
Brazil,BRA,1976,110213349,153168949208.207,0,South America,1389.749523
Brazil,BRA,1977,112875292,176344101401.941,0,South America,1562.29143
Brazil,BRA,1978,115600942,200278646123.581,0.13992028850905,South America,1732.500122
Brazil,BRA,1979,118380821,221338204480.222,0.13992028850905,South America,1869.713376
Brazil,BRA,1980,121207461,237393489892.637,0.13992028850905,South America,1958.571592
Brazil,BRA,1981,124063109,258015174748.648,0.13992028850905,South America,2079.709084
Brazil,BRA,1982,126923155,271314113768.417,0,South America,2137.625036
Brazil,BRA,1983,129790077,189656506321.431,0,South America,1461.255827
Brazil,BRA,1984,132658864,188339974086.58,0,South America,1419.731546
Brazil,BRA,1985,135515595,210879844638.877,0,South America,1556.129718
Brazil,BRA,1986,138336370,256480852471.129,0,South America,1854.037752
Brazil,BRA,1987,141104944,283056836893.838,0,South America,2006.002262
Brazil,BRA,1988,143826357,307881930752.268,0,South America,2140.650276
Brazil,BRA,1989,146502972,412990820287.42,0,South America,2818.99278
Brazil,BRA,1990,149143223,390725626002.866,0,South America,2619.801411
Brazil,BRA,1991,151724256,342609231342.783,0.00329,South America,2258.10454
Brazil,BRA,1992,154275079,328187960871.951,0.0129,South America,2127.29083
Brazil,BRA,1993,156794577,368295778245.09,0.0255,South America,2348.906354
Brazil,BRA,1994,159265006,525369851353.742,0.0377,South America,3298.714919
Brazil,BRA,1995,161735073,769333330411.575,0.105,South America,4756.750136
Brazil,BRA,1996,164202549,850426433004.077,0.451,South America,5179.13052
Brazil,BRA,1997,166661659,883206452795.124,0.786,South America,5299.397942
Brazil,BRA,1998,169159655,863711007325.493,1.48,South America,5105.892462
Brazil,BRA,1999,171641543,599642075004.471,2.04,South America,3493.57192
Brazil,BRA,2000,174018282,655448188259.351,2.87068515854108,South America,3766.547863
Brazil,BRA,2001,176301203,559983704094.17,4.52849486902851,South America,3176.289751
Brazil,BRA,2002,178503484,509795270685.19,9.14942508560748,South America,2855.940171
Brazil,BRA,2003,180622688,558233724164.711,13.2075861035303,South America,3090.606891
Brazil,BRA,2004,182675143,669289321944.512,19.073672274442,South America,3663.822625
Brazil,BRA,2005,184688101,891633826625.407,21.022747248827,South America,4827.781659
Brazil,BRA,2006,186653106,1107626711163.23,28.17840004,South America,5934.145619
Brazil,BRA,2007,188552320,1397114247188.89,30.87999916,South America,7409.690038
Brazil,BRA,2008,190367302,1695855391757.96,33.83,South America,8908.333385
Brazil,BRA,2009,192079951,1666996294252.12,39.22,South America,8678.658473
Brazil,BRA,2010,193701929,2208838108484.35,40.65,South America,11403.284
Brazil,BRA,2011,195284734,2616156606579.21,45.69,South America,13396.62632
Brazil,BRA,2012,196876111,2465228293706.86,48.56,South America,12521.72385
Brazil,BRA,2013,198478299,2472819362043.74,51.04,South America,12458.89034
Brazil,BRA,2014,200085127,2456043766032.38,54.5510018796392,South America,12274.99416
Brazil,BRA,2015,201675532,1802211999456.42,58.3279517340924,South America,8936.195589
Brazil,BRA,2016,203218114,1795693265999.04,60.8725400681261,South America,8836.28546
Brazil,BRA,2017,204703445,2063514688805.78,67.4712845236305,South America,10080.50787
Brazil,BRA,2018,206107261,1916933708352.71,70.4342825404361,South America,9300.660729
Brazil,BRA,2019,207455459,1873288158838.63,73.9124399133589,South America,9029.833044
Brazil,BRA,2020,208660842,1476107292151.95,81.34269353,South America,7074.194075
Brazil,BRA,2021,209550294,1670647464062.96,80.68989314,South America,7972.536961
Brazil,BRA,2022,210306415,1951923832083.87,80.52775094,South America,9281.332821
Brazil,BRA,2023,211140729,2191131869706.02,84.15060238,South America,10377.58977
Brazil,BRA,2024,211998573,2185821648943.86,84.46347227,South America,10310.54888
Brazil,BRA,2025,159265006,525369851353.742,0.0377,South America,3298.714919
China,CHN,1960,667070000,59846235024.7318,0,East Asia,89.71507492
China,CHN,1961,660330000,50162299349.7871,0,East Asia,75.96550111
China,CHN,1962,665770000,47310737754.2287,0,East Asia,71.0616846
China,CHN,1963,682335000,50812227918.5753,0,East Asia,74.46815409
China,CHN,1964,698355000,59821862703.4023,0,East Asia,85.66110746
China,CHN,1965,715185000,70565994356.1828,0,East Asia,98.66816887
China,CHN,1966,735400000,76854053259.209,0,East Asia,104.5064635
China,CHN,1967,754550000,73011350596.2485,0,East Asia,96.76144801
China,CHN,1968,774510000,70980323818.7853,0,East Asia,91.64545818
China,CHN,1969,796025000,79847786729.1898,0,East Asia,100.3081395
China,CHN,1970,818315000,92752930873.1912,0,East Asia,113.346243
China,CHN,1971,841105000,99959013879.6308,0,East Asia,118.8424916
China,CHN,1972,862030000,113871930713.841,0,East Asia,132.0974104
China,CHN,1973,881940000,138764340892,0,East Asia,157.3398881
China,CHN,1974,900350000,144418433058.472,0,East Asia,160.4025469
China,CHN,1975,916395000,163687619735.857,0,East Asia,178.6212493
China,CHN,1976,930685000,154196810058.643,0,East Asia,165.6809877
China,CHN,1977,943455000,175226595859.778,0,East Asia,185.7286207
China,CHN,1978,956165000,149788617886.179,9.14942508560748,East Asia,156.6556169
China,CHN,1979,969005000,178573913043.478,9.14942508560748,East Asia,184.2858531
China,CHN,1980,981235000,191487500000,9.14942508560748,East Asia,195.14948
China,CHN,1981,993885000,196218253968.254,9.14942508560748,East Asia,197.425511
China,CHN,1982,1008630000,205480916030.534,9.14942508560748,East Asia,203.7227884
China,CHN,1983,1023310000,231130268199.234,9.14942508560748,East Asia,225.865347
China,CHN,1984,1036825000,260442857142.857,0,East Asia,251.1926865
China,CHN,1985,1051040000,310064625850.34,9.14942508560748,East Asia,295.0074458
China,CHN,1986,1066790000,301310144927.536,9.14942508560748,East Asia,282.4456031
China,CHN,1987,1084035000,273455156950.673,9.14942508560748,East Asia,252.2567601
China,CHN,1988,1101630000,312888888888.889,9.14942508560748,East Asia,284.0235731
China,CHN,1989,1118650000,348380566801.619,9.14942508560748,East Asia,311.4294612
China,CHN,1990,1135185000,361560229445.507,0,East Asia,318.5033536
China,CHN,1991,1150780000,384510452961.672,0,East Asia,334.1302881
China,CHN,1992,1164970000,428502354788.069,0,East Asia,367.8226519
China,CHN,1993,1178440000,446557291212.148,0.000169,East Asia,378.9393531
China,CHN,1994,1191835000,566929539493.172,0.00117,East Asia,475.6778744
China,CHN,1995,1204855000,738190896227.55,0.00495,East Asia,612.6802779
China,CHN,1996,1217550000,868523936530.083,0.0131,East Asia,713.3373878
China,CHN,1997,1230075000,967753570434.667,0.0324,East Asia,786.7435485
China,CHN,1998,1241935000,1037134141760.35,0.169,East Asia,835.0953486
China,CHN,1999,1252735000,1103843203575.64,0.708,East Asia,881.1466141
China,CHN,2000,1262645000,1223754919971.05,1.77591320677415,East Asia,969.1995137
China,CHN,2001,1271850000,1355036590251.52,2.63965021485872,East Asia,1065.405976
China,CHN,2002,1280400000,1489821682050.54,4.59570433077551,East Asia,1163.559577
China,CHN,2003,1288400000,1683903309843.85,6.2,East Asia,1306.972454
China,CHN,2004,1296075000,1984196551300.44,7.3,East Asia,1530.927262
China,CHN,2005,1303720000,2317551298052.05,8.52325700269541,East Asia,1777.644968
China,CHN,2006,1311020000,2791498472804.33,10.5231526193851,East Asia,2129.25697
China,CHN,2007,1317885000,3604055822571.63,16,East Asia,2734.727099
China,CHN,2008,1324655000,4667346414521.95,22.6,East Asia,3523.443021
China,CHN,2009,1331260000,5189577094997.58,28.9,East Asia,3898.244592
China,CHN,2010,1337705000,6192564874453.29,34.3,East Asia,4629.245517
China,CHN,2011,1345035000,7671757207851.29,38.3,East Asia,5703.76028
China,CHN,2012,1354190000,8673664713189.24,42.30009842,East Asia,6405.057424
China,CHN,2013,1363240000,9743124247267.24,45.79999924,East Asia,7147.035186
China,CHN,2014,1371860000,10674533168257.4,47.90000153,East Asia,7781.065975
China,CHN,2015,1379860000,11280814787468.9,50.29999924,East Asia,8175.332851
China,CHN,2016,1387790000,11456024084962,53.2,East Asia,8254.868593
China,CHN,2017,1396215000,12537559062282.9,54.3,East Asia,8979.676527
China,CHN,2018,1402760000,14147765772963.8,65.35839844,East Asia,10085.66381
China,CHN,2019,1407745000,14560167101283.4,64.080881297515,East Asia,10342.90095
China,CHN,2020,1411100000,14996414166715.1,70.05275998,East Asia,10627.4638
China,CHN,2021,1412360000,18201698719564,73.05323517,East Asia,12887.43572
China,CHN,2022,1412175000,18316765021690.2,75.61131603,East Asia,12970.60564
China,CHN,2023,1410710000,18270356654533.2,90.6,East Asia,12951.17824
China,CHN,2024,1408975000,18743803170827.2,92,East Asia,13303.14815
China,CHN,2025,1191835000,566929539493.172,91.6,East Asia,475.6778744
France,FRA,1960,47412964,61959085885.3427,0.25,Europe,1306.796299
France,FRA,1961,47905982,67158050215.0488,0.25,Europe,1401.871904
France,FRA,1962,48389516,75196980365.0325,0.591,Europe,1553.993232
France,FRA,1963,48877567,84227606649.8725,0.591,Europe,1723.236483
France,FRA,1964,49401492,93424179943.3453,0.591,Europe,1891.120615
France,FRA,1965,49877725,100927668584.29,0.591,Europe,2023.501845
France,FRA,1966,50311637,109306730313.216,0.591,Europe,2172.593396
France,FRA,1967,50722791,118088635380.954,0.591,Europe,2328.117855
France,FRA,1968,51112980,128710572572.436,0.591,Europe,2518.158256
France,FRA,1969,51536014,140660914840.59,0.591,Europe,2729.371248
France,FRA,1970,52007169,147312861698.358,0.591,Europe,2832.549138
France,FRA,1971,52499553,164694210962.472,0.591,Europe,3137.0593
France,FRA,1972,52962356,201738881664.499,0.591,Europe,3809.09946
France,FRA,1973,53392161,261970536240.424,0.591,Europe,4906.535554
France,FRA,1974,53746571,282739225313.693,0.591,Europe,5260.600259
France,FRA,1975,54002853,357324307786.446,0.591,Europe,6616.767225
France,FRA,1976,54232383,368363152144.223,0.591,Europe,6792.309904
France,FRA,1977,54486467,406401711687.617,0.591,Europe,7458.764241
France,FRA,1978,54734030,501724418604.651,0.591,Europe,9166.59012
France,FRA,1979,54979851,608218624730.188,0.14,Europe,11062.57317
France,FRA,1980,55274184,694529183483.39,0.14,Europe,12565.16394
France,FRA,1981,55603353,609184791792.396,0.14,Europe,10955.9003
France,FRA,1982,55806789,578152310609.841,0.14,Europe,10359.89207
France,FRA,1983,56108330,553356312935.709,0.0528,Europe,9862.284494
France,FRA,1984,56383085,525033325827.516,0.14,Europe,9311.894265
France,FRA,1985,56665619,547220981165.134,0.0528,Europe,9657.019385
France,FRA,1986,56956002,764946585850.933,0.0528,Europe,13430.48246
France,FRA,1987,57266167,926320855614.973,0.0528,Europe,16175.70905
France,FRA,1988,57598186,1010827662151.75,0.0528,Europe,17549.64405
France,FRA,1989,57943062,1016742237302.08,0.0528,Europe,17547.26454
France,FRA,1990,58261012,1257649439826.53,0.0528,Europe,21586.46746
France,FRA,1991,58554242,1258961748633.88,0.14,Europe,21500.77784
France,FRA,1992,58846584,1389663073110.28,0.279,Europe,23615.01686
France,FRA,1993,59103094,1314383368079.69,0.591,Europe,22238.82506
France,FRA,1994,59324863,1385822778827.98,0.9,Europe,23359.89851
France,FRA,1995,59541294,1595219345511.89,1.64,Europe,26791.8152
France,FRA,1996,59754504,1598889216566.23,2.58,Europe,26757.63515
France,FRA,1997,59968066,1449392222971.45,4.26,Europe,24169.40081
France,FRA,1998,60190684,1496906382032.47,6.32,Europe,24869.40308
France,FRA,1999,60501986,1486915879701.93,9.13,Europe,24576.31523
France,FRA,2000,60918661,1360959069477.49,14.3079239430677,Europe,22340.59395
France,FRA,2001,61364377,1370376677298.86,26.3259035521688,Europe,22331.79483
France,FRA,2002,61812142,1492427756382.43,30.18,Europe,24144.5727
France,FRA,2003,62249855,1835095983049.09,36.14,Europe,29479.52221
France,FRA,2004,62707588,2109792297237.03,39.15,Europe,33644.92822
France,FRA,2005,63180854,2192146403028.17,42.87,Europe,34696.37183
France,FRA,2006,63622342,2317861544690.82,46.87,Europe,36431.56589
France,FRA,2007,64016890,2655816911866.56,66.09,Europe,41486.19078
France,FRA,2008,64375116,2926802941585.86,70.68,Europe,45464.81814
France,FRA,2009,64706436,2700075882518.98,71.58,Europe,41728.08842
France,FRA,2010,65026211,2646230027988.34,77.28,Europe,40694.82117
France,FRA,2011,65340830,2870408553990.28,77.8199989926706,Europe,43929.78409
France,FRA,2012,65657659,2683007095787.23,81.44,Europe,40863.58144
France,FRA,2013,65997932,2816077607875.26,81.9198,Europe,42669.17951
France,FRA,2014,66312067,2861236112552.42,83.7510996681821,Europe,43148.04593
France,FRA,2015,66548272,2442483452642.5,78.0060377071902,Europe,36702.43237
France,FRA,2016,66724104,2470407619777.13,79.2698113207547,Europe,37024.21571
France,FRA,2017,66918020,2588868323334.71,80.5024597243607,Europe,38687.16264
France,FRA,2018,67158348,2781576320884.39,82.0431867788484,Europe,41418.17665
France,FRA,2019,67382061,2722793515171.76,83.3397440866883,Europe,40408.28486
France,FRA,2020,67601110,2647926055110.05,84.70639801,Europe,39169.8606
France,FRA,2021,67842811,2966433692008.09,86.09548575,Europe,43725.09995
France,FRA,2022,68184457,2794788137066.94,85.33331734,Europe,40988.63964
France,FRA,2023,68372286,3056250648138.29,86.83635789,Europe,44700.13842
France,FRA,2024,68551653,3160442622465.08,88.65381638,Europe,46103.08409
France,FRA,2025,59324863,1385822778827.98,0.9,Europe,23359.89851
Germany,DEU,1960,72814900,84619845881.2608,93.49999579,Europe,1162.122668
Germany,DEU,1961,73377632,96558204043.1028,93.49999579,Europe,1315.907878
Germany,DEU,1962,74025784,105895435234.343,93.49999579,Europe,1430.520955
Germany,DEU,1963,74714353,112232503744.1,93.49999579,Europe,1502.154529
Germany,DEU,1964,75318337,123330404665.086,93.49999579,Europe,1637.455228
Germany,DEU,1965,75963695,134774688191.161,93.49999579,Europe,1774.19869
Germany,DEU,1966,76600311,143304275683.979,93.49999579,Europe,1870.805403
Germany,DEU,1967,76951336,145100667772.69,93.49999579,Europe,1885.615966
Germany,DEU,1968,77294314,156527292653.157,93.49999579,Europe,2025.081595
Germany,DEU,1969,77909682,177733486326.06,93.49999579,Europe,2281.275982
Germany,DEU,1970,78169289,216629229947.096,93.49999579,Europe,2771.283105
Germany,DEU,1971,78312842,250900942396.699,93.49999579,Europe,3203.828848
Germany,DEU,1972,78688452,300899944795.436,93.49999579,Europe,3823.940326
Germany,DEU,1973,78936666,399833571167.215,0.25,Europe,5065.245233
Germany,DEU,1974,78967433,446934971657.471,0.25,Europe,5659.737878
Germany,DEU,1975,78673554,492434094920.105,0.25,Europe,6259.207445
Germany,DEU,1976,78336950,521658712132.981,0.435,Europe,6659.165466
Germany,DEU,1977,78159814,602698323085.993,0.25,Europe,7711.10232
Germany,DEU,1978,78091820,743182891918.208,0.25,Europe,9516.782832
Germany,DEU,1979,78126350,884574218333.155,0.25,Europe,11322.35434
Germany,DEU,1980,78288576,953772499462.019,0.25,Europe,12182.78002
Germany,DEU,1981,78407907,803404797057.551,0.25,Europe,10246.47676
Germany,DEU,1982,78333366,779421633755.138,0.25,Europe,9950.05926
Germany,DEU,1983,78128282,773507930294.906,0.25,Europe,9900.485592
Germany,DEU,1984,77858685,727767760978.627,0.25,Europe,9347.290684
Germany,DEU,1985,77684873,735218723093.277,0.25,Europe,9464.116947
Germany,DEU,1986,77720436,1050092624515.9,0.25,Europe,13511.152
Germany,DEU,1987,77839920,1302932318824.81,0.25,Europe,16738.61328
Germany,DEU,1988,78144619,1406367016371.53,0.25,Europe,17996.97835
Germany,DEU,1989,78751283,1404092925205.45,0.25,Europe,17829.46095
Germany,DEU,1990,79433029,1778162195860.07,0.126,Europe,22385.67783
Germany,DEU,1991,80013896,1875792575132.59,0.25,Europe,23443.33508
Germany,DEU,1992,80624598,2141377582968.07,0.435,Europe,26559.85439
Germany,DEU,1993,81156363,2078954217437.6,0.464,Europe,25616.65088
Germany,DEU,1994,81438348,2215282632276.73,0.923,Europe,27201.95936
Germany,DEU,1995,81678051,2593053091306.13,1.84,Europe,31747.24494
Germany,DEU,1996,81914831,2506576553158.31,3.05,Europe,30599.7891
Germany,DEU,1997,82034771,2218790886532.82,6.71,Europe,27046.95655
Germany,DEU,1998,82047195,2247760364565.97,9.88,Europe,27395.94406
Germany,DEU,1999,82100243,2213873468586.88,20.8,Europe,26965.49228
Germany,DEU,2000,82211508,1966980701145.1,30.2163466048889,Europe,23925.85599
Germany,DEU,2001,82349925,1966381496641.73,31.650939416316,Europe,23878.36415
Germany,DEU,2002,82488495,2102350798305.89,48.82,Europe,25486.5942
Germany,DEU,2003,82534176,2534715518349.01,55.9,Europe,30711.10225
Germany,DEU,2004,82516260,2852317768061.78,64.73,Europe,34566.73591
Germany,DEU,2005,82469422,2893393187361.87,68.71,Europe,35084.43635
Germany,DEU,2006,82376451,3046308753670.58,72.16,Europe,36980.33499
Germany,DEU,2007,82266372,3484056680854.91,75.16,Europe,42350.92172
Germany,DEU,2008,82110097,3808197720125,78,Europe,46379.1648
Germany,DEU,2009,81902307,3478545516683.59,79,Europe,42471.88686
Germany,DEU,2010,81776930,3467093769666.67,82,Europe,42396.9666
Germany,DEU,2011,80274983,3823575803793.78,81.26999953602,Europe,47630.97619
Germany,DEU,2012,80425823,3596483233406.25,82.3499984738392,Europe,44718.01592
Germany,DEU,2013,80645605,3807023797050.99,84.17,Europe,47206.83535
Germany,DEU,2014,80982500,3964870735760.77,86.1937006578756,Europe,48959.59912
Germany,DEU,2015,81686611,3425099578746.09,87.5897993525767,Europe,41929.75491
Germany,DEU,2016,82348669,3536787895179,84.1652066441212,Europe,42948.93819
Germany,DEU,2017,82657002,3765351626105.89,84.3941537010844,Europe,45553.93415
Germany,DEU,2018,82905782,4055433215301.96,87.037112092841,Europe,48916.16866
Germany,DEU,2019,83092962,3959894794039.21,88.1345169091916,Europe,47656.19974
Germany,DEU,2020,83160871,3941398957073.94,89.81294133,Europe,47394.87345
Germany,DEU,2021,83196078,4355251953410.78,91.43060973,Europe,52349.246
Germany,DEU,2022,83177813,4201021706478.62,91.62984383,Europe,50506.51796
Germany,DEU,2023,83287273,4562207532490.28,92.4763763,Europe,54776.76682
Germany,DEU,2024,83516593,4685592577804.69,93.49999579,Europe,56103.73232
Germany,DEU,2025,78967433,446934971657.471,0.25,Europe,5659.737878
India,IND,1960,435990338,37029883876.1839,0.000111,South Asia,84.93280848
India,IND,1961,446564729,39232435784.0358,0,South Asia,87.85386135
India,IND,1962,457283090,42161481858.0819,0.000111,South Asia,92.19995836
India,IND,1963,468138575,48421923459.1235,0.000111,South Asia,103.4350213
India,IND,1964,479229598,56480289940.9899,0.000111,South Asia,117.8564308
India,IND,1965,490140146,59556105229.0052,0.000111,South Asia,121.508319
